text,label,emotion
Siento que son bastante seguros en mi blog img src http s,1,alegria
Me siento estresado,0,tristeza
"No le disparo a una perra desde esta mañana, así que siento una pequeña pistola cachonda",2,amor
Me siento muy frustrado y muy triste,3,ira
"Me siento aquí para escribir, empiezo a desenterrar mis sentimientos y creo que tengo miedo de aceptar la posibilidad de que no lo haga.",4,miedo
Cuando me desperté en medio de la noche debido a un sueño,4,miedo
"Creo que muchas veces lo que las mujeres perciben como un problema con su esposo es en realidad un síntoma del hecho de que y sí, estoy a punto de sacar una generalización, así que no dude en decirme cómo su caso es diferente los hombres son solucionadores de problemas.",1,alegria
Incluso me siento extraño si olvido una imprimación y pongo base en mi piel desnuda,4,miedo
"Sigo volviendo a las personas que son douche canoas porque necesitan sentirse superiores, necesitan ese impulso del ego que necesitan a alguien a quien mirar hacia abajo",1,alegria
He analizado y sobreanalizado mi aversión a esta sugerencia y al final he aceptado mi instinto de que esta no fue una solución aceptable para Alex en ese momento y lugar.,1,alegria
"Me siento realmente perjudicado, de hecho, lo que hizo Hu Jia es bueno para la sociedad",3,ira
Me siento horrible porque pasamos el rato con mi amiga y su nuevo bebé el día anterior,0,tristeza
Quiero decir que disfruto sintiéndome bonita con maquillaje,1,alegria
Esperaba que me fuera decepcionado y agotado,0,tristeza
Me siento avergonzado mencionando el hecho de que era dueño de un nokia,0,tristeza
Me siento inseguro de cómo puedo mantener mi desarrollo personal de la condición física y la salud en la dirección correcta.,4,miedo
No me sentí inhibido en mi propio diario y para decirme que no va a leer más,0,tristeza
Me siento mucho más festivo con el árbol en,1,alegria
Me siento valiente a las chicas y me aventuramos a caminar con la intención de tal vez hacerlo alrededor del bloque,1,alegria
Empecé a sentirme curioso e intenté percibir quién era debajo de mi orgullo y por qué soy quien soy,5,sorpresa
Recomiendo usarlos cuando me siento emocionalmente drenado,0,tristeza
Siento que vemos que siempre existe la posibilidad de que alguien se ría o se sienta disgustado y también es más fácil para ella expresar sus sentimientos sobre una historia y no sobre su novio.,3,ira
Veo a mis amigos pasando por cambios y me siento envidioso,3,ira
Me he sentido tan inspirado para usar en blanco y negro últimamente es probablemente porque sigo a todas estas chicas australianas geniales con un estilo increíble en Instagram,1,alegria
Me siento agitado molesto y veo sentir la oscuridad en todas partes,4,miedo
"Visito a Mller en mi país y voy al caros de maquillaje de maquillaje, los asistentes de ventas siempre están parados a mi lado y mirándome como si me fuera a robar algo, así que me siento realmente incómodo de compras allí.",4,miedo
Siento que la clase perturbada civilmente títulos deliciosos compartir esto en del,0,tristeza
Solo tengo la extraña sensación de que no había nada inocente en lo que eran de tipo script text javascript src http socio,1,alegria
"Decidí que los ex tenías un sentimiento realmente fuerte, ya sea amor o simplemente que se preocupa por extremo, no puedes ser solo amigo de ellos porque eventualmente explotará en tu cara",2,amor
Me siento triste por mí mismo por no querer que eso y los pensamientos se extiendan hasta un punto que moriré solo,0,tristeza
"Estoy en un cibercafé con ambos niños porque me siento negligente con mi blog, pero esto es caótico",0,tristeza
Siento que el espíritu de mi amado marido es cada vez más una indicación de que otro avance es inminente,2,amor
"Realmente no me gustaba ese sentimiento, pero odiaba aún más que la pesadez en su pecho todavía estaba creciendo que emitió un sonido amortiguado contra los labios hideakis mientras el otro niño se presionaba con fuerza contra Daiki",0,tristeza
Me siento humillado cuando Mistress me mira a la cama con mis flrestas rosas y rosa babydoll,0,tristeza
Siempre he tenido personas en mi vida que han hecho todo,0,tristeza
Me siento inútil aburrido,0,tristeza
Me siento bastante apasionado por ayudar a la gente,1,alegria
"Siento al borde de las lágrimas por el cansancio, miro tu rostro dulce y no puedo evitar besar tiernamente tus mejillas",2,amor
Empecé a sentir nostalgia por primera vez en mi vida a pesar de que había vivido en el extranjero antes durante años.,0,tristeza
"No quiero ir todo episodio muy especial de Blossom on You, pero me siento un poco melancólico sobre el episodio final de Rock",0,tristeza
Me siento odiado detestado,0,tristeza
Me siento realmente irritable cuando estoy rodeado de él,3,ira
Me perdono que he aceptado y me permití sentirme incierto e inferior en el momento en que alguien me mira mientras hago trabajo físico,4,miedo
"No puedo hablar por cualquier otra persona, pero estas actividades también me han ayudado a pasar de estar de acuerdo con ciertos compañeros de trabajo para sentirme amigable con ellos.",1,alegria
Me siento muy optimista al respecto y me encuentro con ganas de montar más y más,1,alegria
Escucho dubstep cuando me siento muy irritado,3,ira
Me siento aliviado cuando no tengo que jugar Jeoffrey Pagetitle Eyo,1,alegria
"Siento que estoy siendo un agresión total en el momento en que cualquiera que me conozca sabe que no soy un agresión generoso y que está dispuesto a dar el beneficio de la duda, pero no un impulso.",2,amor
"Necesito nueve horas, pero es cierto y si tengo menos incluso siete horas, lo que se supone que es la norma y que algunas personas consideran mucho, me siento gruñón infeliz y gravemente desmotivado.",3,ira
Siento que he sido golpeado emocionalmente a una pulpa,0,tristeza
Estoy hecho para sentirme inútil,0,tristeza
"La veo reunir sus pequeños bloques y meterlos debajo de su vientre como una pequeña gallina roja y abrazar su suave muñeca y mirar con interés a otros bebés que no puedo ayudar, pero sentirme encantada de que ella sea nuestra primogénita.",1,alegria
He tenido la sensación de estar satisfecho con el rendimiento de mi automóvil,1,alegria
Siento que todas las personas de la razón tienen el deber de despertar a estas sinceras personas engañosas a educarlos al hecho de que Dios nos dio la razón y los antiguos hombres ignorantes nos dieron religiones reveladas.,1,alegria
"No tengo una razón sólida para comenzar a ser autodescrito, era una serie de cosas realmente, pero solo tuve estos sentimientos de ser inútil que a nadie le gustaba que era feo que no encajaba en que era horrible.",0,tristeza
Me siento intimidado por mis propios logros,4,miedo
"Solo quiero lo mejor para ese chico, tal vez realmente pueda dejar de sentir que soy una perra despiadada",3,ira
"Estaba hablando mucho de eso a mí mismo porque bueno, me siento muy descontento donde estoy en la vida",0,tristeza
"Hago una pieza que siento que no tiene éxito, lo desmontaré y lo recreará hasta que siento que funciona",0,tristeza
Me siento tan feliz,1,alegria
Me siento como la única persona inteligente aquí ahora mismo,1,alegria
"Siento que eres muy encantador, pero las otras personas se sienten muy terribles",1,alegria
Me siento aliviado de haber recogido a nuestro niño antes de que cerren el lugar y apoderaron a los perros y feliz de haberlo sacado de allí.,1,alegria
"No voy a mentir a veces escucharme decir que algunas de las cosas en mis grabaciones me hacen sentir raro e inseguro, pero al igual que la cita por encima de lo que es algo bueno.",4,miedo
Siento que me están deteniendo firmemente en los brazos amorosos rodeados de un amplio círculo de personas que no me van a dejar caer,2,amor
"Esta vez me sentía desconsolado, no tenía nada que ver con un chico estúpido que no valía la pena",0,tristeza
"Tengo un día difícil de vez en cuando, donde me siento agotado todo el día, no importa cuánto duermo y luego estoy bien durante una semana más o menos",0,tristeza
Me siento extremadamente orgulloso de vivir en un país donde puedo ayudar a decidir cómo quiero que funcione mi país.,1,alegria
Me siento completamente agotado física y mentalmente,0,tristeza
Puedo describir lo que me pasa es que me siento tembloroso,4,miedo
Me sentía paranoico mientras la gente pensaba que la gente saldría a buscarme,4,miedo
Estaba un poco lloroso y sintiendo un poco de pena por mí mismo,0,tristeza
Yo o te sientes aventurero puedes comprar k ji kin esporas por correo y hacer tu propio kome k ji usando el arroz de tu elección,1,alegria
Me deprimo cuando siento que no soy lo suficientemente talentoso como para que nunca pueda crear una hermosa obra de arte,1,alegria
Tengo problemas para no concentrarme en que no lo sienta durante todo el día porque sé que sufre y sé que mi madre está sufriendo de otra manera,0,tristeza
"Soy Cornish y me siento tan insultado y herido al saber que las personas de mi propia edad no ven lo que veo, no entiende cuánto Cornwall es importante para sus vidas.",3,ira
"Incluso voy más allá, estos sujetos no son interesantes para mí de todos modos porque estoy relacionado con ellos personalmente, algún ejemplo se usará con nombres imaginarios para proteger la identidad de amigos y familiares, no se sienta ofendido si ve su nombre.",3,ira
Siento que es demasiado despreocupado para ser tan serio como lo quiero,1,alegria
"Me había estado sintiendo extremadamente preocupado y todavía lo soy, así que la nota era bienvenida ya que Roy tiene una filosofía de vida que es muy saludable y relajante.",0,tristeza
Estoy de vuelta a ver a Running Man y me encanta. Obtuve la sensación de por qué me encantaba correr hombre,2,amor
Debo decir que siento que acepté una especie de cáliz envenenado,2,amor
"Tengo moretones en mis caderas y codos también, así que me siento bastante golpeado",1,alegria
No puedo evitar preguntarme si la otra madre con la que caminé sintió la misma manera que me sentía mientras miraba a sus dulces chicas con mi Isaac,1,alegria
Podría sentarme durante horas con algunos viejos amigos poniéndome al día y siento que estoy en un súper hermoso,1,alegria
Recuerdo a mí y a mi madre llorando sosteniéndonos contra una puerta mientras él intentaba desglosarlo y sentirse aterrorizado.,4,miedo
Lo hice para cuando me sentía cariñoso,2,amor
"Entiendo que cada recuerdo es algo precioso y que debería apreciarlo, pero en este momento me siento disgustado por cómo me había vuelto durante ese momento de mi vida.",3,ira
Estoy empezando a sentirme lo suficientemente valiente y seguro como para ponerlo en palabras.,1,alegria
Me refiero a un comentario en el patrón en este momento sin sentir que Divine realmente ya que probablemente nací con un conjunto de DPN en mis manos,1,alegria
"Puedo ver cambios en mis piernas que se han adelgazado un poco, pero me siento un poco desanimado que no sea tan visible",0,tristeza
Me siento apresurado tratando de reunir todo a altas horas de la noche.,3,ira
"Voy con su flujo, siempre me siento de mierda, así que hago lo que me queda mejor",0,tristeza
