text,label,emotion
"Me sentía bastante estresado preguntándome si él sería capaz de cuidar a bb durante mi carrera y si no, ¿qué iba a hacer?",0,tristeza
Me siento un poco solo e indefenso en,0,tristeza
"Me siento grosero, traigo mi propia nevera, como comida, pero supongo que es mi opción.",3,ira
"No voy a arreglar las cosas con ml sintiéndome incómoda, frustrada y molesta por algunas cosas que ella hace.",0,tristeza
Me siento tan hostil que incluso odio a Jim en este momento.,3,ira
"No me sentí muy aceptado por la mayoría de los miembros de mi familia, así que mi relación con la familia de mi iglesia lo compensó.",1,alegria
Tenía sentimientos tan tiernos por la dulce mujer que era mientras sufría en silencio.,1,alegria
"Finalmente estoy empezando a sentirme mejor pero, maldita sea, qué frustrante.",1,alegria
Me agaché para sentir cuál era esa extraña sensación y sentí algo allí.,4,miedo
"Empiezo a sentirme abrumado o frustrado. He tratado de abrirme más al respecto en lugar de presionarlo profundamente, abofetear una sonrisa falsa y esperar hasta que me desborde.",4,miedo
Me siento un poco devastada porque realmente pensé que esto era todo y que todo lo que he pasado por esta relación valdría la pena.,0,tristeza
Me siento humillada. Elijo creer que de alguna manera Janis Sanders verá estas palabras y sabrá que no puede salirse con la suya abusando de los demás.,0,tristeza
me siento muy irritado,3,ira
"Me falta información muy importante o cualquier cosa, no dudes en publicar comentarios a continuación porque, aunque he estado interesado en el estilo durante años, solo he estado usando el estilo y oficialmente en la comunidad durante aproximadamente un año y medio.",1,alegria
"Llego a ese punto. A menudo siento que no tengo nada que perder, así que intento cualquier cosa y ese enfoque lúdico a menudo me lleva al siguiente nivel o es un buen momento para tomar una siesta.",1,alegria
Miré por la ventana a la gente que paseaba por las aceras sin preocupaciones y de repente sentí envidia de ellos por razones que no podía explicar.,3,ira
Me siento muy agradecido por el ritmo de estos días.,1,alegria
"Me sorprendió mucho lo mucho que me gusta esta crema hidratante, huele muy bien y se siente increíble en la piel.",1,alegria
quiero sentirme inteligente sexy linda graciosa,1,alegria
No me siento bienvenido en esta escuela y hay personas que claramente están profundamente conmovidas por mi trabajo y mis decisiones.,0,tristeza
Recuerdo momentos en los que me sentía perdido o desesperado cuando era más joven.,0,tristeza
Siento que el universo piensa que puedo manejarlo y me está causando cada vez más sufrimiento.,0,tristeza
"Sigo corriendo cuesta arriba y en cuanto a mi forma física me siento bien, pero junto con mi pie, mis pantorrillas empiezan a dolerme y empiezan a cansarse.",1,alegria
"Incluso puedo intentar hacerle algunos lazos para el cabello a juego o, cuando me sienta más talentoso, hacerlos y venderlos.",1,alegria
"No me he sentido fantástico esta semana, así que pensé en hacer algo diferente y más fácil de escribir que pensé que podría ser divertido.",1,alegria
"Me alegra saber el motivo de mi reciente pérdida de cordura, pero todavía siento que quiero provocar un alboroto muy violento ante el menor inconveniente para mí.",3,ira
lo siento y soy infeliz,0,tristeza
Me siento muy generoso este mes así que he decidido regalar mi kit a href http dezinesamaze,1,alegria
Me siento más aventurero y dispuesto a correr riesgos.,1,alegria
Me siento súper atrasado en todos los aspectos de mi vida. Necesito leer.,1,alegria
"No me gusta el conjunto, pero los tacones son preciosos.",1,alegria
me siento irritable supersensible,3,ira
Finalmente estoy deseando que los dedos de mis pies besen la arena una vez más y me sienta tan libre.,1,alegria
Siempre me siento encantado de saber que hay tantas otras personas que están tan inspiradas y enamoradas de los gráficos e ilustraciones antiguos como yo.,1,alegria
No puedo evitar sentirme impotente y abrumado por los errores que he cometido.,0,tristeza
Siento que no puedo manejar este despliegue o que me siento miserable,0,tristeza
Inmediatamente me identifiqué con sentir curiosidad por todo.,5,sorpresa
"Me siento tan aliviado como si finalmente supiera lo que estaba pensando, cómo me sentía.",1,alegria
"Me desperté sintiéndome angustiado en lugar de descansado y puede ser difícil cambiar de tema después de eso. Pregúntale a Mike. Hace dos noches soñé que estábamos en la graduación de mi maestría, que en mi sueño se llevaba a cabo en un parque acuático.",4,miedo
Me siento un poco avergonzado de haber tenido expectativas tan bajas en primer lugar.,0,tristeza
"Quiero decir, disfruto sentirme bonita con maquillaje.",1,alegria
Siento que tampoco puedo tomar más de mg de seroquel porque el síndrome de las piernas inquietas me mantiene despierta toda la noche.,4,miedo
Aceptaría tu regalo sin enojarme.,3,ira
"Siento que si estás aprendiendo sobre tu propósito y el funcionamiento de este universo y continúas evolucionando y trascendiendo, serás productivo y así a lo largo del viaje.",1,alegria
"Ciertamente, a veces me excito con temas feministas y de otro tipo. También tengo períodos en los que me siento bastante tranquilo.",1,alegria
Llegué a casa del trabajo hoy sintiéndome satisfecho de que el trabajo haya ido bien,1,alegria
Voy a pescar. Realmente me siento tan despreocupado. ¿Puedo pescar todos los días?,1,alegria
No lo haré más. No permitiré que me estresen ni me sientan apurados y que todo sea una carrera para ser mejores y estar uno arriba.,3,ira
A veces también siento que debo haber sido una persona vanidosa en una reencarnación anterior y que he aprendido a mirar más allá de la belleza personal y a ser hermosa desde dentro y reflejarlo desde mi espiritual hasta mi físico.,0,tristeza
Realmente espero que puedan entender que algunas de las cosas que hago es realmente porque me siento rechazado o no estoy bien en el lugar.,0,tristeza
Me siento realmente honrado de tener la oportunidad de contar mi historia.,1,alegria
Siento que mis huesos duelen silenciosamente desde los nudillos que se extienden hasta mis uñas desiguales en patrones oscilantes.,0,tristeza
Siento los finales perfectos,1,alegria
"Estoy escribiendo esto. Recuerdo que entre sentirme seguro de que no estaba muerto y mirar por la ventana, mi mamá y yo empezamos a pelear.",1,alegria
Me siento tan desesperado y extraño y lo único que realmente quiero es desaparecer,0,tristeza
He vuelto a sentirme bien corriendo.,1,alegria
Me siento estresado por esto más de lo que debería,3,ira
"Tengo la sensación de que la gente piensa que soy indeciso e infantil, lo cual no es del todo cierto, al menos en la medida en que lo demuestro.",4,miedo
"Siempre siento una sensación interna extraña, como un continuo aullido de sirena en mi cabeza y cuando nadie me escucha, no puedo evitar llorar como una sirena cuando nadie me escucha.",5,sorpresa
"Ya me siento ansioso, entonces, ¿cómo me ayudará dejar mi medicamento contra la ansiedad?",4,miedo
Siento que agregar maíz dulce y fresco realmente agrega un toque de verano a un plato de otoño que de otro modo sería pesado.,1,alegria
"Necesito decirle a alguien lo que siento, eres hermosa",1,alegria
Sé que te sientes muy incómodo.,0,tristeza
No puedo creer que me sienta tan petrificado,4,miedo
Siento que esta fue una carrera histórica y me he quitado la sensación de novato,4,miedo
"He tenido momentos en los que me siento lo suficientemente bien como para trabajar todo el turno, posiblemente todo el día.",1,alegria
"Ahora no, la musa creativa se siente tan deprimida. Faltan palabras para el haiku para las alturas del haiku. Pronta confesión p.",0,tristeza
No sé si puedo confiar en él y no sé cómo se siente él al confiar en mí.,1,alegria
Me siento increíblemente agradecido por mis amigos de LJ.,1,alegria
"No tengo un dios a quien recurrir, no significa que no me sienta ofendido por eso.",3,ira
"Cerraré los ojos y recitaré el siguiente mantra todos los días y siempre que me sienta inseguro, frustrado o perezoso con mi progreso hacia la cima de mi cuerpo.",4,miedo
"Siento que los habitantes de Edmonton son superiores a los residentes de cualquier otra ciudad importante, pero si me preguntas qué me mantiene viviendo aquí a pesar de mi obvio odio por el clima del año, entonces mi respuesta es familia y amigos.",1,alegria
Siento algún tipo de conexión sincera con todas las personas con las que hablo mientras trabajo.,1,alegria
Evito las canciones que hablan sobre cómo me siento hacia Dios o que tal vez incluso hablen sobre mi fiel respuesta hacia Dios.,2,amor
No me siento bien casi todos los días.,1,alegria
"Nunca me di cuenta de que me sentía demasiado lleno, excepto un par de veces que comí batatas y, créanme, comí mucho.",2,amor
Me siento increíblemente floja. La señora codiciosa todavía está en una búsqueda desesperada de una base virgen en su carrera profesional.,3,ira
"Tengo la sensación de que Mica no es tan elegante, pero estoy dispuesto a que me demuestren que estoy equivocado y creo que Jan podría sacar algo fabuloso de la bolsa.",1,alegria
"Estoy viviendo solo mientras espero mi examen de licencia y mi examen de habla inglesa. Me siento más relajado, hibernando sin aire fresco.",1,alegria
"Estoy muy conectada con familias que no son la mía y las amo mucho, por lo que me siento bendecida de encontrar una familia con la que estar conectada en tantos niveles diferentes.",1,alegria
Realmente siento que nos obligan a amamantar.,0,tristeza
Compré unos huevos y como me sentía aventurero también compré un pollo entero y un rabo de toro.,1,alegria
Me siento muy ansioso por lo que mi amor tiene reservado para nosotros.,1,alegria
"He estado sintiendo si hay algún indicio sobre la personalidad de este niño, entonces estoy petrificado.",4,miedo
Estoy bastante convencido de que los estados fenoménicos son realmente distintos de cualquier suceso material que ocurra dentro de este cuerpo.,1,alegria
Me sorprende bastante tener una cantidad bastante significativa de lectores de blogs.,5,sorpresa
Me aferro a las esquinas de la cama para sentirme seguro.,1,alegria
"Aprendí en la fundición de mi propia infancia que el humor era un escudo perfecto para mantener a raya a la gente, para ayudarme a ocultar mis verdaderos sentimientos, para dar apariencia de verdad a todas las mentiras que decía sobre lo feliz que era y para proporcionarme los me",1,alegria
"Tengo que hacer retroceder las expresiones reprimidas de un hijo de un matrimonio dividido y decirme a mí mismo: no, tuviste tu oportunidad, ya es demasiado tarde para sentirme enfurecido por tu situación, pero todo lo que quiero hacer es gritar a todo pulmón, vete a la mierda, e",3,ira
"Todavía estoy esperando que me entreguen mis nuevas luces de hadas, pero no podía esperar para levantar el árbol y hacer que la casa se sienta un poco más festiva.",1,alegria
me siento tranquilo con ella,1,alegria
Ya me sentía un poco frenético y molesto porque pasaré otro año en esa escuela abandonada por Dios.,4,miedo
Me sentí halagado y me gustó la sensación de ser querido y posiblemente amado.,2,amor
Me siento emocionado de formar parte de un equipo de personas comprometidas que se dedican al desarrollo juvenil y la educación ambiental.,1,alegria
Me siento festivo esta noche,1,alegria
"No estoy realmente seguro de cómo sucedió esto, pero últimamente me he sentido mucho más compasivo y perdonador.",2,amor
"Me siento total y completamente enojado, enojado, triste, decepcionado y absolutamente furioso con el barro duro, la estafa más grande del planeta Tierra.",3,ira
